origin_prompt,gold,prediction
豨红通络口服液在改善血液循环方面有何独特之处？,豨红通络口服液,"['豨红通络口服液', '蚁红通络口服液', '银蓝通络口服液', '通络活血丸', '血塞通注射液', '舒血通口服液', '血塞通片', '丹蓝通络口服液', '消栓通络片', '血络通胶囊', '消栓通络片', '消栓通络片', '通脉口服液', '消栓通络片', '消栓通络片', '消栓通络片', '消栓通络片', '芪血通络片', '血塞通片', '血瘀通颗粒', '通脉口服液', '红花口服液', '通脉口服液', '通脉口服液', '通脉口服液', '消渴通脉口服液', '通脉口服液', '通脉口服液', '通脉口服液', '消栓通络片', '脉络宁口服液', '通脉口服液', '血塞通颗粒', '血塞通片', '通络固本酒', '消栓通络片', '血塞通注射液', '通络固本酒', '双参活血通络颗粒', '通脉口服液', '消栓通络片', '血塞通注射液', '消栓通络片', '丹蓝通络口服液', '血塞通分散片', '通络固本酒', '消栓通络片', '消栓通络片', '消栓通络片', '通脉口服液']"
七味解痛口服液对于缓解偏头痛的效果如何？,七味解痛口服液,"['七味解痛口服液', '七味通痹口服液', '治偏痛颗粒', '治偏痛胶囊', '治偏痛颗粒', '治偏痛颗粒', '治偏痛颗粒', '治偏痛颗粒', '头风痛丸', '治偏痛胶囊', '治偏痛胶囊', '治偏痛颗粒', '治偏痛颗粒', '大川芎口服液', '通天口服液', '元胡止痛口服液', '清脑复神口服液', '头风痛丸', '头风痛丸', '清脑止痛胶囊', '头风痛胶囊', '治偏痛胶囊', '头风痛丸', '清脑复神口服液', '治偏痛颗粒', '头风痛丸', '六经头痛片', '七味诃子散', '菊花七味胶囊', '复方羊角胶囊', '颅痛宁颗粒', '三七参蜂口服液', '三七蜜精口服液', '复方羊角颗粒', '七味诃子散', '头风痛丸', '头风痛丸', '六经头痛片', '复方羊角颗粒', '复方羊角颗粒', '清热止痛三味汤散', '头痛宁胶囊', '复方羊角颗粒', '七味胃痛胶囊', '复方羊角颗粒', '复方羊角颗粒', '复方羊角颗粒', '复方羊角颗粒', '清脑复神口服液', '七子填精口服液']"
地拉罗司分散片在治疗铁过载时，其疗效与安全性如何？,地拉罗司分散片,"['地拉罗司分散片', '地拉罗司分散片', '地拉罗司分散片', '注射用甲磺酸去铁胺', '去铁酮片', '右旋糖酐铁分散片', '地奥司明片', '去铁酮口服溶液', '葡萄糖酸亚铁片', '地奥司明片', '复方枸橼酸铁铵糖浆', '地奥司明片', '右旋糖酐铁片', '枸橼酸铁铵维B1糖浆(Ⅱ)', '酒石酸托特罗定分散片', '去铁酮口服溶液', '去铁酮口服溶液', '枸橼酸铁铵泡腾颗粒', '富马酸亚铁片', '枸橼酸铁铵泡腾颗粒', '复方枸橼酸铁铵糖浆', '枸橼酸铁铵维B1糖浆(Ⅱ)', '复方枸橼酸铁铵糖浆', '枸橼酸铁铵维B1糖浆(Ⅱ)', '地奥司明片', '复方枸橼酸铁铵糖浆', '枸橼酸铁铵维B1糖浆(Ⅰ)', '复方枸橼酸铁铵糖浆', '右旋糖酐铁片', '去铁酮口服溶液', '富马酸亚铁片', '复方枸橼酸铁铵糖浆', '罗沙司他胶囊', '富马酸亚铁片', '枸橼酸铁铵维B1糖浆(Ⅱ)', '复方枸橼酸铁铵糖浆', '富马酸亚铁颗粒', '复方枸橼酸铁铵糖浆', '右旋糖酐铁片', '头孢地尼分散片', '复方枸橼酸铁铵糖浆', '头孢地尼分散片', '枸橼酸铁铵维B1糖浆(Ⅱ)', '葡萄糖酸亚铁片', '枸橼酸铁铵泡腾散剂', '头孢地尼分散片', '富马酸亚铁片', '复方枸橼酸铁铵糖浆', '富马酸亚铁片', '右旋糖酐铁片']"
少林风湿跌打凝胶膏对于缓解肌肉疼痛的效果如何？,少林风湿跌打凝胶膏,"['少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林风湿跌打膏', '少林跌打止痛膏', '吲哚美辛凝胶', '少林正骨精', '麝香风湿跌打膏', '伤湿祛痛膏', '风湿跌打酊', '风湿跌打酊', '少林正骨精', '伤湿止痛膏', '伤湿止痛膏', '伤湿祛痛膏', '麝香跌打风湿膏', '复方布洛芬凝胶', '伤湿止痛膏', '麝香跌打风湿膏', '麝香壮骨膏', '风寒止痛膏', '风湿跌打酊', '麝香风湿跌打膏', '跌打镇痛膏', '伤湿镇痛膏', '伤湿止痛膏', '辣椒风湿凝胶', '伤湿祛痛膏', '伤湿止痛膏', '吲哚美辛凝胶', '伤湿解痛膏', '麝香跌打风湿膏', '双龙风湿跌打膏']"
贝敏伪麻片在缓解感冒症状时，其成分是否比同类药品更温和？,贝敏伪麻片,"['贝敏伪麻胶囊', '贝敏伪麻片', '布洛伪麻混悬液', '咖酚伪麻片', '布洛伪麻片', '布洛伪麻片', '布洛伪麻片', '氨酚氯雷伪麻缓释片', '扑尔伪麻片', '氨酚伪麻美芬胶囊', '布洛伪麻片', '苯酚伪麻片', '特酚伪麻片', '布洛伪麻缓释片', '氨酚氯雷伪麻缓释片', '布洛伪麻片', '布洛伪麻混悬液', '氨酚氯雷伪麻缓释片', '布洛伪麻片', '氨酚伪麻片(Ⅱ)', '氨酚伪麻片(Ⅱ)', '布洛伪麻片', '复方盐酸伪麻黄碱缓释胶囊', '布洛伪麻片', '氨酚伪麻片(Ⅱ)', '氨酚伪麻片(Ⅰ)', '小儿布洛伪麻分散片', '氨酚伪麻片(Ⅰ)', '美敏伪麻口服溶液', '小儿美敏伪麻口服溶液', '布洛伪麻那敏混悬液', '氯雷他定伪麻黄碱缓释片', '布洛伪麻片', '美敏伪麻口服溶液', '氨酚伪麻美芬片(Ⅱ)', '氨酚伪麻片(Ⅱ)', '布洛伪麻软胶囊', '美愈伪麻胶囊', '布洛伪麻那敏片', '氨酚伪麻片(Ⅱ)', '氨酚伪麻片(Ⅰ)', '氨酚伪麻咀嚼片', '布洛伪麻分散片', '氨酚伪麻美芬片', '美敏伪麻口服溶液', '美敏伪麻口服溶液', '氯雷他定伪麻黄碱缓释片', '布洛伪麻片', '布洛伪麻分散片', '美愈伪麻颗粒']"
复方仙鹤草肠炎胶囊在治疗肠炎时，是否适合长期使用？,复方仙鹤草肠炎胶囊,"['复方仙鹤草肠炎胶囊', '复方仙鹤草肠炎片', '复方仙鹤草肠炎片', '复方白头翁胶囊', '复方地锦胶囊', '复方磺胺甲噁唑胶囊', '复方苦木消炎胶囊', '复方白头翁胶囊', '复方救必应胶囊', '复方救必应胶囊', '复方小檗碱鞣酸蛋白胶囊', '肠炎宁糖浆', '复方救必应胶囊', '小儿复方磺胺甲噁唑散', '复方苦木消炎胶囊', '复方白头翁片', '复方苦木消炎胶囊', '复方胆通胶囊', '复方垂盆草胶囊', '复方磺胺脒片', '复方苦木消炎胶囊', '复方救必应胶囊', '复方苦木消炎胶囊', '复方胆通胶囊', '飞扬肠胃炎胶囊', '复方胆通胶囊', '复方磺胺甲噁唑胶囊', '利福昔明胶囊', '肠炎宁胶囊', '复方磺胺甲噁唑胶囊', '肠炎宁糖浆', '肠炎宁胶囊', '千紫红胶囊', '莲胆消炎片', '复方苦参肠炎康片', '复方胆通胶囊', '复方鹿仙草胶囊', '复方大蒜油胶囊', '复方磺胺脒片', '复方垂盆草胶囊', '复方胆通胶囊', '肠舒胶囊', '复方木麻黄胶囊', '复方胆通胶囊', '复方磺胺甲噁唑胶囊', '复方谷氨酰胺肠溶胶囊', '复方石榴皮小檗碱胶囊', '复方磺胺甲噁唑胶囊', '肠胃适胶囊', '复方仙茅补肾口服液']"
血骚普清散在治疗血液疾病时，其疗效和安全性如何？,血骚普清散,"['血骚普清散', '血骚普清散', '血美安胶囊', '血美安胶囊', '血美安片', '血美安胶囊', '断血流分散片', '血宁片', '血宁片', '断血流分散片', '血宁颗粒', '紫地宁血散', '断血流分散片', '血宁颗粒', '血宝胶囊', '断血流分散片', '断血流分散片', '凝血酶散', '凝血酶散', '紫地宁血颗粒', '凝血酶散', '金薯叶止血合剂', '凝血酶散', '凝血酶散', '金薯叶止血合剂', '重组人血小板生成素注射液', '桃红清血片', '升血小板胶囊', '血复生片', '血塞通分散片', '凝血酶散', '注射用重组人凝血因子Ⅶa', '云南红药散', '血康颗粒', '金薯叶止血合剂', '白消安片', '血宝胶囊', '萘普生胶囊', '血塞通分散片', '注射用重组人凝血因子Ⅷ', '血宝胶囊', '血宁胶囊', '血宁糖浆', '肾上腺色腙片', '血复生片', '七味血病丸', '维血宁颗粒', '人凝血酶原复合物', '维血宁糖浆', '维血宁颗粒']"
如意油在外用时，是否需要特别注意剂量控制？,如意油,"['如意油', '外伤如意膏', '四季油', '如意金黄散', '四季油', '红花油', '丁香罗勒油', '如意金黄散', '莪术油注射液', '红花油', '如意金黄散', '如意金黄散', '如意金黄散', '白花油', '红花油', '如意金黄散', '红花油', '红花油', '红花油', '白花油', '四季油', '如意金黄散', '四季油', '如意金黄散', '红花油', '烫疮油', '四季油', '红花油', '如意金黄散', '如意金黄散', '白花油', '烫疮油', '白花油', '如意金黄散', '红花如意丸', '红花油', '驱风油', '莪术油葡萄糖注射液', '稀甘油', '白花油', '如意金黄散', '红花油', '樟冰油', '白花油', '莪术油注射液', '白花油', '四季油', '白花油', '红花油', '白花油']"
依维莫司片在治疗某些癌症时，其副作用是否可控？,依维莫司片,"['依维莫司片', '依维莫司片', '依维莫司片', '依西美坦片', '依西美坦片', '依西美坦片', '依西美坦片', '注射用依托泊苷', '依西美坦片', '伊布替尼胶囊', '依西美坦胶囊', '依西美坦片', '注射用曲妥珠单抗', '维莫非尼片', '司莫司汀胶囊', '依西美坦胶囊', '司莫司汀胶囊', '司莫司汀胶囊', '依西美坦片', '注射用曲妥珠单抗', '司莫司汀胶囊', '注射用盐酸尼莫司汀', '他克莫司胶囊', '注射用盐酸尼莫司汀', '依西美坦胶囊', '枸橼酸他莫昔芬片', '他克莫司缓释胶囊', '注射用曲妥珠单抗', '依替膦酸二钠片', '他克莫司胶囊', '磷酸雌莫司汀胶囊', '注射用曲妥珠单抗', '依托泊苷注射液', '依折麦布片', '注射用曲妥珠单抗', '乌苯美司片', '他克莫司胶囊', '枸橼酸他莫昔芬片', '注射用异环磷酰胺', '他克莫司胶囊', '注射用福莫司汀', '他克莫司缓释胶囊', '乌苯美司片', '注射用盐酸尼莫司汀', '卡莫氟片', '依洛硫酸酯酶α注射液', '枸橼酸他莫昔芬片', '司莫司汀胶囊', '注射用盐酸尼莫司汀', '依托泊苷注射液']"
羌月乳膏在治疗皮肤炎症时，是否比激素类药物更安全？,羌月乳膏,"['羌月乳膏', '牛痘疫苗接种家兔炎症皮肤提取物注射液', '四环素软膏', '四环素软膏', '妥布霉素地塞米松滴眼液', '四环素软膏', '老鹳草软膏', '积雪苷霜软膏', '牛痘疫苗接种家兔炎症皮肤提取物注射液', '糠酸莫米松乳膏', '积雪苷霜软膏', '四环素软膏', '羌黄祛痹颗粒', '醋酸地塞米松乳膏', '糠酸莫米松乳膏', '卤米松乳膏', '积雪苷霜软膏', '醋酸地塞米松乳膏', '松节油', '牛痘疫苗接种家兔炎症皮肤提取物片', '醋酸氟轻松乳膏', '积雪苷霜软膏', '倍他米松乳膏', '卡泊三醇倍他米松软膏', '醋酸氟轻松乳膏', '儿肤康搽剂', '卡泊三醇倍他米松软膏', '糠酸莫米松乳膏', '吲哚美辛乳膏', '氨甲环酸片', '糠酸莫米松乳膏', '四环素软膏', '醋酸氟轻松乳膏', '糠酸莫米松乳膏', '醋酸氟轻松乳膏', '糠酸莫米松乳膏', '醋酸氟轻松乳膏', '醋酸地塞米松乳膏', '醋酸地塞米松乳膏', '四环素软膏', '积雪苷霜软膏', '醋酸地塞米松乳膏', '四环素软膏', '糠酸莫米松乳膏', '四环素软膏', '哈西奈德乳膏', '倍他米松新霉素乳膏', '复方水杨酸甲酯乳膏', '醋酸地塞米松乳膏', '曲安缩松-尿素乳膏']"
复方金银花颗粒在治疗上呼吸道感染时，其疗效如何？,复方金银花颗粒,"['复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方金银花颗粒', '复方银花解毒颗粒', '复方金银花颗粒', '复方板蓝根颗粒', '复方公英片', '复方板蓝根颗粒', '复方板蓝根颗粒', '复方板蓝根颗粒', '复方板蓝根颗粒', '复方双花颗粒', '复方公英片', '复方板蓝根颗粒', '复方板蓝根颗粒', '复方板蓝根颗粒', '复方板蓝根颗粒', '复方双花颗粒', '复方板蓝根颗粒', '复方板蓝根颗粒', '复方板蓝根颗粒', '复方板蓝根颗粒']"
葛根芩连片在治疗腹泻时，是否比抗生素更推荐使用？,葛根芩连片,"['葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连颗粒', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连胶囊', '葛根芩连颗粒', '葛根芩连片', '葛根芩连片', '葛根芩连片', '葛根芩连胶囊', '葛根芩连口服液', '芩草止痢片', '黄芩片', '芩连片', '芩连片', '痢泻灵片', '痢泻灵片', '黄芩片', '芩连片', '痢泻灵片', '芩连片', '芩连片']"
晕痛定片在缓解眩晕症状时，其作用机制是什么？,晕痛定片,"['晕痛定片', '晕痛定胶囊', '强力定眩片', '强力定眩片', '定眩丸', '罗通定片', '清眩片', '罗通定片', '清眩片', '天麻眩晕宁合剂', '清眩片', '眩晕宁片', '定眩丸', '强力定眩胶囊', '罗通定片', '罗通定片', '晕复静片', '止血定痛片', '罗通定片', '罗通定片', '清眩片', '清眩片', '罗通定片', '清眩片', '清眩片', '清眩片', '清眩片', '胃痛定片', '清眩片', '清眩片', '茶苯海明片', '罗通定片', '眩晕宁片', '东莨菪碱贴片', '茶苯海明片', '罗通定片', '清眩片', '清眩丸', '强力定眩胶囊', '清眩丸', '清眩丸', '茶苯海明片', '清眩片', '清眩丸', '茶苯海明片', '茶苯海明片', '胃痛定片', '清眩丸', '安络痛片', '止血定痛片']"
依诺沙星分散片在治疗泌尿系统感染时，其疗效和安全性如何？,依诺沙星分散片,"['依诺沙星分散片', '依诺沙星片', '依诺沙星片', '依诺沙星分散片', '依诺沙星胶囊', '依诺沙星胶囊', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星胶囊', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '注射用葡萄糖酸依诺沙星', '依诺沙星胶囊', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星片', '依诺沙星胶囊', '依诺沙星胶囊', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '依诺沙星胶囊', '注射用葡萄糖酸依诺沙星', '依诺沙星胶囊', '注射用葡萄糖酸依诺沙星', '依诺沙星胶囊', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '依诺沙星胶囊', '依诺沙星胶囊', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '依诺沙星胶囊', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '依诺沙星胶囊', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星', '注射用葡萄糖酸依诺沙星']"
外用牛碱性成纤维细胞生长因子在促进伤口愈合方面有何独特优势？,外用牛碱性成纤维细胞生长因子,"['牛碱性成纤维细胞生长因子外用溶液', '牛碱性成纤维细胞生长因子外用溶液', '外用牛碱性成纤维细胞生长因子', '外用牛碱性成纤维细胞生长因子', '牛碱性成纤维细胞生长因子凝胶', '牛碱性成纤维细胞生长因子滴眼液', '牛碱性成纤维细胞生长因子眼用凝胶', '重组人碱性成纤维细胞生长因子凝胶', '牛碱性成纤维细胞生长因子滴眼液', '外用重组人酸性成纤维细胞生长因子', '外用人表皮生长因子', '外用人表皮生长因子', '外用人表皮生长因子', '人表皮生长因子外用溶液(Ⅰ)', '人表皮生长因子外用溶液(Ⅰ)', '冻干鼠表皮生长因子', '外用人表皮生长因子', '人表皮生长因子凝胶', '外用人粒细胞巨噬细胞刺激因子凝胶', '人表皮生长因子凝胶', '注射用鼠神经生长因子', '注射用鼠神经生长因子', '人表皮生长因子凝胶', '人纤维蛋白粘合剂', '人纤维蛋白粘合剂', '猪源纤维蛋白粘合剂', '人纤维蛋白粘合剂', '人纤维蛋白粘合剂', '猪源纤维蛋白粘合剂', '猪源纤维蛋白粘合剂', '人表皮生长因子滴眼液', '小牛血去蛋白提取物注射液', '人纤维蛋白粘合剂', '人纤维蛋白粘合剂', '人表皮生长因子滴眼液', '辣椒碱凝胶', '注射用鼠神经生长因子', '猪源纤维蛋白粘合剂', '人纤维蛋白粘合剂', '人纤维蛋白粘合剂', '牛痘疫苗接种家兔炎症皮肤提取物注射液', '人表皮生长因子滴眼液', '辣椒碱凝胶', '人胎盘组织液', '人纤维蛋白粘合剂', '注射用苦参碱', '注射用硫酸长春新碱', '注射用鼠神经生长因子', '注射用硫酸长春新碱', '小牛血去蛋白提取物注射液']"
虎梅含片在缓解口腔黏膜炎时，是否比传统治疗方法更有效？,虎梅含片,"['虎梅含片', '虎梅含片', '虎梅含片', '虎梅含片', '苏梅爽含片', '溶菌酶含片', '溶菌酶含片', '溶菌酶含片', '度米芬含片', '口炎清含片', '度米芬含片', '度米芬含片', '度米芬含片', '度米芬含片', '溶菌酶含片', '溶菌酶含片', '度米芬含片', '度米芬含片', '度米芬含片', '度米芬含片', '溶菌酶含片', '度米芬含片', '溶菌酶含片', '溶菌酶含片', '度米芬含片', '度米芬含片', '溶菌酶含片', '度米芬含片', '度米芬含片', '度米芬含片', '溶菌酶含片', '度米芬含片', '度米芬含片', '度米芬含片', '度米芬含片', '度米芬含片', '度米芬含片', '度米芬含片', '溶菌酶含片', '度米芬含片', '度米芬含片', '度米芬含片', '度米芬含片', '梅花点舌胶囊', '度米芬含片', '菊梅利咽含片', '溶菌酶含片', '度米芬含片', '咽炎含片', '度米芬含片']"
糠酸氟替卡松鼻用喷雾剂在治疗过敏性鼻炎时，其疗效如何？,糠酸氟替卡松鼻用喷雾剂,"['糠酸莫米松鼻喷雾剂', '糠酸莫米松鼻喷雾剂', '糠酸莫米松鼻喷雾剂', '糠酸莫米松鼻喷雾剂', '糠酸莫米松鼻喷雾剂', '糠酸氟替卡松维兰特罗吸入粉雾剂(Ⅲ)', '富马酸酮替芬鼻喷雾剂', '丙酸氟替卡松雾化吸入用混悬液', '糠酸氟替卡松维兰特罗吸入粉雾剂(Ⅱ)', '富马酸酮替芬鼻喷雾剂', '丙酸氟替卡松吸入气雾剂', '鲑降钙素鼻用喷雾剂', '丙酸氟替卡松吸入气雾剂', '富马酸酮替芬滴鼻液', '鲑降钙素鼻用喷雾剂', '富马酸酮替芬滴鼻液', '丙酸氟替卡松乳膏', '富马酸酮替芬滴鼻液', '鲑降钙素鼻用喷雾剂', '富马酸酮替芬滴鼻液', '丙酸氟替卡松乳膏', '丙酸氟替卡松乳膏', '丙酸氟替卡松吸入气雾剂', '富马酸酮替芬鼻吸入气雾剂', '鲑降钙素鼻用喷雾剂', '丙酸氟替卡松乳膏', '丙酸氟替卡松乳膏', '鲑降钙素鼻用喷雾剂', '盐酸左卡巴斯汀鼻喷剂', '富马酸酮替芬滴鼻液', '丙酸氟替卡松乳膏', '鲑降钙素鼻用喷雾剂', '鲑降钙素鼻用喷雾剂', '富马酸酮替芬片', '富马酸酮替芬片', '富马酸酮替芬滴鼻液', '丙酸氟替卡松乳膏', '鲑降钙素鼻用喷雾剂', '盐酸左卡巴斯汀鼻喷剂', '布地奈德鼻喷雾剂', '曲安奈德鼻喷雾剂', '富马酸酮替芬分散片', '富马酸酮替芬片', '丙酸氟替卡松乳膏', '丙酸氟替卡松乳膏', '富马酸酮替芬片', '盐酸布替萘芬喷雾剂', '富马酸酮替芬鼻吸入气雾剂', '富马酸酮替芬片', '盐酸氮卓斯汀鼻喷雾剂']"
仙灵骨葆片在治疗骨质疏松时，其成分是否有助于增强骨密度？,仙灵骨葆片,"['仙灵骨葆片', '仙灵骨葆胶囊', '仙灵骨葆颗粒', '骨愈灵片', '骨仙片', '骨仙片', '骨松宝颗粒', '骨仙片', '仙灵地黄补肾颗粒', '骨松宝丸', '骨松宝颗粒', '骨仙片', '骨松宝胶囊', '仙茸壮阳片', '骨仙片', '灵仙跌打片', '灵仙跌打片', '灵仙跌打片', '仙茸壮阳口服液', '骨愈灵胶囊', '骨松宝丸', '恒古骨伤愈合剂', '骨松宝片', '仙茸壮阳口服液', '仙茸壮阳口服液', '恒古骨伤愈合剂', '灵仙跌打片', '仙茸壮阳口服液', '仙灵脾片', '仙茸壮阳口服液', '仙茸壮阳口服液', '仙灵脾片', '骨松宝片', '仙茸壮阳口服液', '仙茸壮阳口服液', '仙灵脾咀嚼片', '仙灵脾片', '仙茸壮阳口服液', '仙茸壮阳口服液', '仙茸壮阳口服液', '仙茸壮阳口服液', '灵仙跌打片', '仙茸壮阳口服液', '骨松宝片', '灵仙跌打片', '仙茸壮阳口服液', '仙茸壮阳口服液', '仙茸壮阳口服液', '仙茸壮阳口服液', '骨松宝丸']"
丙戊酸镁缓释片在治疗癫痫时，其疗效和副作用如何平衡？,丙戊酸镁缓释片,"['丙戊酸镁缓释片', '丙戊酸镁片', '丙戊酸镁片', '丙戊酸镁片', '丙戊酸钠缓释片(Ⅰ)', '丙戊酸钠缓释片(Ⅰ)', '丙戊酸钠缓释片(Ⅰ)', '丙戊酸钠缓释片(Ⅱ)', '丙戊酸钠口服溶液', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠口服溶液', '丙戊酸钠片', '丙戊酸钠片', '注射用丙戊酸钠', '丙戊酸钠片', '丙戊酸钠片', '注射用丙戊酸钠', '丙戊酸钠片', '丙戊酸钠片', '注射用丙戊酸钠', '注射用丙戊酸钠', '丙戊酸钠糖浆', '注射用丙戊酸钠', '丙戊酰胺片', '拉莫三嗪片', '拉莫三嗪分散片', '拉莫三嗪片', '丙戊酸钠片', '丙戊酸钠片', '丙戊酸钠糖浆', '丙戊酸钠糖浆', '丙戊酸钠片', '丙戊酰胺胶囊', '丙戊酸钠片', '丙戊酸钠片', '拉莫三嗪片', '丙戊酰胺栓', '丙戊酰胺片', '拉莫三嗪分散片', '拉莫三嗪片', '拉莫三嗪片', '拉莫三嗪分散片', '丙戊酰胺胶囊', '丙戊酰胺片', '拉莫三嗪片', '拉莫三嗪分散片', '卡马西平片', '丙戊酰胺栓', '拉莫三嗪分散片']"
西尼莫德片在治疗神经系统疾病时，其疗效和安全性如何？,西尼莫德片,"['西罗莫司胶囊', '尼莫地平片', '西尼地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '西罗莫司口服溶液', '尼莫地平片', '依维莫司片', '尼莫地平片', '西罗莫司片', '尼莫地平片', '尼莫地平片', '西咪替丁片', '尼莫地平片', '尼莫地平注射液', '尼莫地平胶囊', '西罗莫司口服溶液', '尼莫地平分散片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平缓释片', '尼莫地平片', '尼麦角林片', '尼莫地平片', '尼莫地平片', '西咪替丁片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼莫地平片', '尼麦角林片', '尼莫地平片', '西尼地平片', '尼莫地平片', '尼麦角林片', '西咪替丁片']"
乳疾灵胶囊在治疗乳腺疾病时，是否适合所有类型的患者？,乳疾灵胶囊,"['乳疾灵胶囊', '乳疾灵胶囊', '乳疾灵胶囊', '乳疾灵颗粒', '乳疾灵颗粒', '乳癖清胶囊', '乳康舒胶囊', '乳癖舒胶囊', '乳安胶囊', '乳癖康胶囊', '乳安胶囊', '乳增宁胶囊', '乳癖康胶囊', '乳安胶囊', '乳核散结胶囊', '乳癖康胶囊', '乳宁片', '乳癖消胶囊', '乳宁胶囊', '乳癖康胶囊', '乳癖康胶囊', '十味香鹿胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳癖康胶囊', '乳宁片', '乳癖消胶囊', '乳癖康胶囊', '乳癖散结片', '乳泰胶囊', '乳结泰胶囊', '乳增宁胶囊', '乳癖康胶囊', '乳宁胶囊', '乳癖康胶囊', '乳癖散结胶囊', '乳康胶囊', '乳癖舒片', '乳宁胶囊', '乳宁胶囊', '乳宁片', '乳癖舒片', '乳癖康胶囊', '乳安胶囊', '枸橼酸他莫昔芬片', '乳宁片', '乳癖康胶囊', '乳癖舒片', '乳康软胶囊', '乳癖舒片']"
智托洁白丸在治疗口腔疾病时，其成分是否有助于减少复发？,智托洁白丸,"['智托洁白丸', '智托洁白丸', '智托洁白丸', '智托洁白丸', '智托洁白丸', '智托洁白片', '洁白丸', '复方牛黄清胃丸', '复方牛黄清胃丸', '洁白丸', '唇齿清胃丸', '复方驱虫斑鸠菊丸', '口洁含漱液', '洁白丸', '洁白丸', '唇齿清胃丸', '唇齿清胃丸', '栀子金花丸', '唇齿清胃丸', '清胃黄连丸', '复方珍珠口疮颗粒', '口洁喷雾剂', '消积洁白丸', '清胃黄连丸', '牛黄清胃丸', '清胃黄连丸', '唇齿清胃丸', '唇齿清胃丸', '唇齿清胃丸', '利口清含漱液', '唇齿清胃丸', '消积洁白丸', '牛黄清胃丸', '牛黄清胃丸', '清胃丸', '牛黄清胃丸', '牛黄清胃丸', '牛黄清胃丸', '牛黄清胃丸', '牛黄清胃丸', '牛黄清胃丸', '复方两面针漱齿液', '导赤丸', '牛黄清胃丸', '牛黄清胃丸', '牛黄清胃丸', '黄连双清丸', '黄连双清丸', '牛黄清胃丸', '曲安奈德口腔软膏']"
