origin_prompt,gold,prediction
奥美拉唑是否会影响患者的骨密度，对于有骨质疏松病史的患者该如何调整剂量？,奥美拉唑,"['骨疏康颗粒', '阿法骨化醇滴剂', '骨疏康颗粒', '骨疏康胶囊', '阿法骨化醇滴剂', '骨化三醇胶丸', '阿法骨化醇滴剂', '骨化三醇胶丸', '骨化三醇胶丸', '骨化三醇胶丸', '阿仑膦酸钠维D3片(Ⅱ)', '骨化三醇胶丸', '阿法骨化醇滴剂', '骨化三醇胶丸', '阿仑膦酸钠维D3片', '阿法骨化醇胶囊', '骨康胶囊', '骨化三醇胶丸', '阿法骨化醇软胶囊', '阿仑膦酸钠片', '注射用艾司奥美拉唑钠', '依普黄酮胶囊', '阿仑膦酸钠维D3片', '阿法骨化醇软胶囊', '奥利司他片', '氯膦酸二钠胶囊', '注射用地西他滨', '骨化三醇胶丸', '阿法骨化醇软胶囊', '氯膦酸二钠胶囊', '阿仑膦酸钠维D3片', '骨松康合剂', '骨化三醇胶丸', '依替膦酸二钠胶囊', '伊班膦酸钠注射液', '阿法骨化醇软胶囊', '注射用唑来膦酸', '注射用帕米膦酸二钠', '阿仑膦酸钠维D3片', '盐酸雷洛昔芬片', '依替膦酸二钠片', '注射用唑来膦酸', '注射用帕米膦酸二钠', '注射用奥美拉唑钠', '肾骨胶囊', '肾骨胶囊', '唑来膦酸注射液', '注射用艾司奥美拉唑钠', '肾骨胶囊', '阿法骨化醇片']"
阿莫西林是否会影响患者的肝功能，对于有肝病史的患者该如何调整剂量？,阿莫西林,"['护肝片', '阿莫西林干混悬剂', '阿舒瑞韦软胶囊', '肝喜乐片', '护肝丸', '阿莫西林干混悬剂', '护肝片', '护肝片', '护肝片', '护肝片', '阿莫西林颗粒', '护肝片', '阿莫西林干混悬剂', '阿德福韦酯片', '阿莫西林颗粒', '注射用硫普罗宁', '肝苏软胶囊', '护肝片', '阿莫西林颗粒', '肝速康胶囊', '护肝片', '阿莫西林干混悬剂', '护肝片', '肝加欣片', '护肝片', '护肝胶囊', '护肝片', '护肝宁胶囊', '阿舒瑞韦软胶囊', '拉米夫定片', '他克莫司胶囊', '阿莫西林片', '阿莫西林颗粒', '护肝片', '护肝片', '护肝片', '肝苏颗粒', '护肝片', '护肝片', '护肝片', '护肝片', '阿莫西林片', '阿莫西林颗粒', '护肝颗粒', '复方肝水解物片', '注射用促肝细胞生长素', '联苯双酯滴丸', '护肝片', '阿莫西林颗粒', '阿莫西林颗粒']"
布洛芬是否有可能引起患者的胃肠道不适，如何预防和处理？,布洛芬,"['布洛芬颗粒', '布洛芬胶囊', '布洛芬颗粒', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬混悬液', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬颗粒', '布洛芬颗粒', '布洛芬干混悬剂', '布洛芬缓释片', '布洛芬胶囊', '布洛芬胶囊', '布洛芬注射液', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬片', '布洛芬颗粒', '布洛芬软胶囊']"
卡托普利是否与其他药物有已知的药物相互作用，需要避免同时使用？,卡托普利,"['卡托普利片', '卡托普利注射液', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利注射液', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片']"
阿司匹林是否需要在餐后服用，以减少胃部不适？,阿司匹林,"['阿司匹林肠溶片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林缓释片', '阿司匹林肠溶片', '阿司匹林肠溶胶囊', '阿司匹林肠溶片', '阿司匹林肠溶胶囊', '阿司匹林片', '复方阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林肠溶缓释片', '阿司匹林缓释片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林散', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林片']"
氟康唑是否有可能引起患者的视觉问题，如何监测和管理？,氟康唑,"['氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑注射液', '氟康唑葡萄糖注射液', '氟康唑葡萄糖注射液', '氟康唑注射液', '氟康唑胶囊', '氟康唑注射液', '氟康唑胶囊', '氟康唑注射液', '氟康唑胶囊', '氟康唑注射液', '氟康唑注射液', '注射用氟康唑', '氟康唑注射液', '氟康唑注射液', '氟康唑葡萄糖注射液', '注射用氟康唑', '氟康唑葡萄糖注射液', '氟康唑注射液', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑葡萄糖注射液', '氟康唑注射液', '氟康唑胶囊', '氟康唑葡萄糖注射液', '氟康唑胶囊', '氟康唑胶囊', '注射用氟康唑', '氟康唑葡萄糖注射液', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '注射用氟康唑', '氟康唑片']"
我最近被诊断出患有轻微的高血压，我想知道在服用降压药的同时，我是否还可以安全地服用布洛芬来缓解我的头痛？,布洛芬,"['布洛芬缓释胶囊', '布洛芬片', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬缓释片', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬注射液', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬糖浆', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬糖浆', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释片', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬注射液', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬软胶囊', '布洛芬缓释片', '布洛芬胶囊', '布洛芬颗粒', '布洛芬口崩片', '布洛芬口崩片', '布洛芬口崩片', '布洛芬胶囊']"
我注意到布洛芬被列为非处方药，但我有胃溃疡的病史，我应该如何在使用这种药物时确保不会对我的胃造成刺激？,布洛芬,"['布洛芬颗粒', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '胃疡宁丸', '胃疡安胶囊', '胃疡灵胶囊', '布洛芬胶囊', '胃疡安胶囊', '布洛芬缓释片', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释混悬液', '布洛芬注射液', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释片', '布洛芬注射液', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬注射液', '溃疡颗粒', '布洛芬胶囊', '芬布芬片', '布洛芬缓释片', '维U颠茄铝胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '马来酸伊索拉定', '胃疡灵颗粒', '布洛芬胶囊', '溃疡胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '维U颠茄铝胶囊', '布洛芬软胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬口服溶液', '布洛芬缓释胶囊', '芬布芬片', '布洛芬胶囊']"
我正在考虑使用阿莫西林来治疗我的细菌感染，但我不确定是否需要医生的处方，以及我应该如何正确地服用它？,阿莫西林,"['阿莫西林片', '阿莫西林片', '阿莫西林片', '阿莫西林片', '阿莫西林片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林片', '阿莫西林咀嚼片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林咀嚼片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林颗粒', '阿莫西林分散片', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林分散片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林肠溶片', '阿莫西林干混悬剂', '阿莫西林克拉维酸钾片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林分散片', '阿莫西林克拉维酸钾片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林片']"
我听说长期使用某些抗生素可能会影响我的肠道健康，我应该如何在使用氟康唑期间和之后保持肠道健康？,氟康唑,"['氟康唑胶囊', '氟康唑片', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑注射液', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑片', '注射用氟康唑', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑注射液', '氟康唑胶囊', '氟康唑胶囊', '氟康唑注射液', '氟康唑胶囊', '氟康唑胶囊', '氟康唑注射液', '氟康唑胶囊', '氟康唑胶囊', '注射用氟康唑', '氟康唑胶囊', '氟康唑胶囊', '呋喃唑酮片', '氟康唑注射液', '氟康唑颗粒', '呋喃唑酮片', '氟康唑注射液', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑注射液', '氟康唑胶囊', '氟康唑颗粒', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊']"
我的孩子最近被诊断出患有注意力缺陷多动障碍（ADHD），医生开了利他林。我想知道这种药物是否有任何长期副作用，以及我应该如何监测我孩子的反应？,利他林,"['利血平注射液', '利培酮口服溶液', '利培酮片', '利血平注射液', '盐酸哌甲酯缓释片', '利血平注射液', '利血平片', '利福平滴眼液', '利培酮口服溶液', '盐酸哌甲酯缓释片', '利培酮口服溶液', '利巴韦林注射液', '利培酮片', '盐酸哌甲酯缓释片', '利培酮片', '利培酮口服溶液', '利培酮口服溶液', '盐酸哌甲酯缓释片', '利巴韦林注射液', '利斯的明透皮贴剂', '注射用利培酮微球', '利福平胶囊', '利培酮口服溶液', '利福平片', '利血平注射液', '利培酮口服溶液', '利培酮口服溶液', '利斯的明透皮贴剂', '盐酸哌甲酯缓释片', '利培酮片', '利巴韦林注射液', '利培酮口服溶液', '利斯的明透皮贴剂', '盐酸托莫西汀胶囊', '利福平胶囊', '利培酮片', '利血平片', '注射用长春西汀', '五氟利多片', '利妥昔单抗注射液', '利培酮口服溶液', '利培酮片', '利妥昔单抗注射液', '利巴韦林注射液', '五氟利多片', '盐酸哌甲酯缓释片', '利培酮片', '利妥昔单抗注射液', '利培酮片', '注射用利培酮微球']"
我的父亲有糖尿病，他最近需要服用一些新的胆固醇药物。我想知道这些药物是否会对他的血糖水平产生影响，以及他是否需要调整胰岛素剂量？,胰岛素,"['胰岛素注射液', '沙格列汀二甲双胍缓释片(Ⅲ)', '胰岛素注射液', '胰岛素注射液', '沙格列汀二甲双胍缓释片(Ⅰ)', '磷酸西格列汀片', '胰岛素注射液', '沙格列汀片', '胰岛素注射液', '沙格列汀二甲双胍缓释片(Ⅲ)', '磷酸西格列汀片', '沙格列汀片', '胰岛素注射液', '沙格列汀二甲双胍缓释片(Ⅰ)', '胰岛素注射液', '沙格列汀片', '沙格列汀二甲双胍缓释片(Ⅰ)', '沙格列汀二甲双胍缓释片(Ⅱ)', '胰岛素注射液', '胰岛素注射液', '沙格列汀片', '格列本脲片', '沙格列汀片', '胰岛素注射液', '格列本脲片', '格列本脲片', '格列本脲片', '格列本脲片', '克拉霉素颗粒', '格列本脲片', '格列本脲片', '格列本脲片', '二甲双胍格列本脲胶囊(Ⅰ)', '胰岛素注射液', '沙格列汀二甲双胍缓释片(Ⅱ)', '格列本脲片', '精蛋白人胰岛素注射液', '格列本脲片', '格列本脲片', '格列本脲片', '格列本脲片', '格列本脲片', '格列本脲片', '格列本脲片', '格列本脲片', '胰岛素注射液', '酒石酸罗格列酮分散片', '格列本脲片', '格列本脲片', '恩格列净片']"
我最近开始服用卡托普利来控制我的胆固醇水平，但我担心这可能会影响我的肝脏功能。我应该如何监测我的肝功能，以及何时需要咨询医生？,卡托普利,"['阿托伐他汀钙片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片']"
我正在服用奥美拉唑来治疗我的胃酸过多问题，但我注意到我最近经常感到疲倦。我想知道这是否可能是药物的副作用，以及我是否需要调整剂量或更换药物？,奥美拉唑,"['注射用艾司奥美拉唑钠', '注射用艾司奥美拉唑钠', '注射用奥美拉唑钠', '注射用艾司奥美拉唑钠', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '注射用艾司奥美拉唑钠', '注射用艾司奥美拉唑钠', '奥美拉唑肠溶胶囊', '奥美拉唑镁肠溶片', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑镁肠溶片', '注射用奥美拉唑钠', '盐酸雷尼替丁胶囊', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '奥美拉唑碳酸氢钠胶囊', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '奥美拉唑镁肠溶片', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '注射用艾司奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '注射用艾司奥美拉唑钠', '注射用艾司奥美拉唑钠', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠']"
我最近被诊断出患有骨质疏松症，医生建议我服用阿仑膦酸钠类药物。我想知道这些药物是否有任何我需要知道的副作用，以及我应该如何正确地服用它们？,阿仑膦酸钠,"['阿仑膦酸钠维D3片(Ⅱ)', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠维D3片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠肠溶片', '阿仑膦酸钠片', '阿仑膦酸钠肠溶片', '阿仑膦酸钠维D3片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠维D3片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠维D3片', '阿仑膦酸钠维D3片(Ⅱ)', '阿仑膦酸钠维D3片', '阿仑膦酸钠维D3片(Ⅱ)', '阿仑膦酸钠片', '利塞膦酸钠片', '利塞膦酸钠片', '利塞膦酸钠片', '伊班膦酸钠注射液', '阿法骨化醇滴剂', '利塞膦酸钠片', '阿法骨化醇胶囊', '依替膦酸二钠片', '依替膦酸二钠片', '利塞膦酸钠片', '阿法骨化醇软胶囊']"
我正在考虑服用氟康唑来治疗我的真菌感染，但我担心这可能会影响我的肝功能。我应该如何在使用这种药物时保护我的肝脏？,氟康唑,"['氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '注射用氟康唑', '氟康唑胶囊', '氟康唑胶囊', '注射用氟康唑', '氟康唑胶囊', '氟康唑胶囊', '氟康唑注射液', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑注射液', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑氯化钠注射液', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑片', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑注射液', '氟康唑氯化钠注射液', '氟康唑胶囊', '氟康唑胶囊', '氟康唑注射液', '氟康唑注射液', '氟康唑胶囊', '氟康唑片', '氟康唑注射液', '氟康唑注射液', '氟康唑胶囊', '氟康唑片', '氟康唑氯化钠注射液', '氟康唑胶囊', '氟康唑葡萄糖注射液', '氟康唑胶囊', '注射用氟康唑', '注射用氟康唑', '氟康唑注射液', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊']"
我最近开始服用卡托普利来控制我的胆固醇，但我注意到我有时会感到肌肉疼痛。我想知道这是否可能是药物的副作用，以及我是否应该停止服用？,卡托普利,"['阿托伐他汀钙片', '阿托伐他汀钙片', '卡托普利片', '瑞舒伐他汀钙胶囊', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '阿托伐他汀钙片', '卡托普利片', '瑞舒伐他汀钙片', '阿托伐他汀钙胶囊', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '辛伐他汀片', '卡托普利片', '卡托普利片', '卡托普利片', '瑞舒伐他汀钙片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '阿托伐他汀钙片', '卡托普利片', '卡托普利片', '阿托伐他汀钙片', '阿托伐他汀钙片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片']"
我正在服用布洛芬来缓解我的关节炎疼痛，但我担心长期使用这种药物可能会对我的胃部造成刺激。我应该如何在使用这种药物时保护我的胃？,布洛芬,"['布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释片', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬颗粒', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬缓释片', '布洛芬颗粒', '布洛芬胶囊', '布洛芬缓释片', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬注射液', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬软胶囊', '布洛芬软胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬注射液', '布洛芬胶囊', '布洛芬胶囊', '布洛芬搽剂']"
我最近被诊断出患有甲状腺功能亢进，医生开了丙硫氧嘧啶。我想知道这种药物是否有任何我需要特别注意的副作用，以及我应该如何监测我的症状？,丙硫氧嘧啶,"['丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶肠溶胶囊', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶肠溶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶肠溶胶囊', '甲基硫氧嘧啶片', '甲基硫氧嘧啶片', '甲硫氧嘧啶片', '甲基硫氧嘧啶片', '甲基硫氧嘧啶片', '丙硫氧嘧啶肠溶片', '甲基硫氧嘧啶片', '甲巯咪唑片', '甲巯咪唑片', '锝[99mTc]甲氧异腈注射液', '甲巯咪唑片', '甲巯咪唑片', '甲巯咪唑片', '甲巯咪唑片', '甲巯咪唑片', '注射用普罗瑞林', '甲巯咪唑片', '甲巯咪唑片', '甲巯咪唑片', '甲巯咪唑片', '磺胺对甲氧嘧啶片', '甲巯咪唑片', '注射用普罗瑞林']"
我的孩子最近被诊断出患有哮喘，医生开了布地奈德。我想知道这种药物是否有任何长期副作用，以及我应该如何确保正确使用吸入器？,布地奈德,"['布地奈德吸入粉雾剂', '布地奈德福莫特罗吸入粉雾剂(Ⅱ)', '布地奈德吸入粉雾剂', '布地奈德气雾剂', '吸入用布地奈德混悬液', '吸入用布地奈德混悬液', '吸入用布地奈德混悬液', '布地奈德福莫特罗吸入粉雾剂(Ⅱ)', '吸入用布地奈德混悬液', '布地奈德气雾剂', '布地奈德福莫特罗吸入粉雾剂(Ⅱ)', '吸入用布地奈德混悬液', '布地奈德吸入粉雾剂', '布地奈德气雾剂', '布地奈德福莫特罗吸入粉雾剂(Ⅰ)', '布地格福吸入气雾剂', '盐酸纳布啡注射液', '布地奈德鼻喷雾剂', '吸入用倍氯米松福莫特罗气雾剂', '布地奈德鼻喷雾剂', '布地奈德鼻喷雾剂', '沙美特罗替卡松气雾剂', '布地奈德鼻喷雾剂', '吸入用倍氯米松福莫特罗气雾剂', '盐酸班布特罗片', '布地奈德鼻喷雾剂', '布地奈德鼻喷雾剂', '沙美特罗替卡松气雾剂', '吡嘧司特钾片', '丙酸倍氯米松吸入粉雾剂', '盐酸班布特罗片', '沙美特罗替卡松粉吸入剂', '布地奈德鼻喷雾剂', '盐酸班布特罗胶囊', '哮喘丸', '盐酸班布特罗片', '哮喘丸', '沙美特罗替卡松气雾剂', '布地奈德鼻喷雾剂', '盐酸克仑特罗栓', '盐酸班布特罗片', '布地奈德鼻喷雾剂', '硫酸特布他林吸入粉雾剂', '哮喘丸', '环索奈德吸入气雾剂', '沙美特罗替卡松气雾剂', '吡嘧司特钾片', '沙美特罗替卡松气雾剂', '盐酸班布特罗片', '丙酸氟替卡松吸入气雾剂']"
我最近开始服用阿莫西林来治疗我的尿路感染，但我担心这可能会影响我的肠道健康。我应该如何在使用这种药物时保持肠道健康？,阿莫西林,"['阿莫西林肠溶片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林片', '注射用阿莫西林钠克拉维酸钾', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林分散片', '阿莫西林片', '阿莫西林分散片', '阿莫西林干混悬剂', '阿莫西林片', '阿莫西林分散片', '阿莫西林干混悬剂', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林干混悬剂', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林干混悬剂', '阿莫西林片', '阿莫西林分散片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林干混悬剂', '阿莫西林颗粒', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林干混悬剂', '阿莫西林颗粒', '注射用阿莫西林钠克拉维酸钾', '阿莫西林分散片', '注射用阿莫西林钠克拉维酸钾', '注射用阿莫西林钠克拉维酸钾', '阿莫西林颗粒']"
