origin_prompt,gold,prediction
吃奥美拉唑的时候，有没有什么特别的注意事项？,奥美拉唑,"['注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '奥硝唑片', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥硝唑片', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥硝唑片', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑镁肠溶片', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑肠溶片', '奥美拉唑肠溶片', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥硝唑胶囊', '奥硝唑片']"
如果我吃布洛芬后感觉不舒服，应该怎么办？,布洛芬,"['布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬片', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬糖浆', '布洛芬胶囊', '布洛芬颗粒', '布洛芬颗粒', '布洛芬胶囊', '布洛芬注射液', '布洛芬颗粒', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬口崩片', '布洛芬胶囊', '布洛芬糖浆', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬搽剂', '抗感泡腾片', '布洛芬胶囊', '布洛芬胶囊', '布洛芬口服溶液', '布洛芬搽剂', '布洛芬乳膏', '溴丙胺太林片', '溴丙胺太林片', '布洛芬胶囊', '布洛芬胶囊', '溴丙胺太林片', '布洛芬胶囊', '布洛芬口崩片', '布洛芬软胶囊', '布洛芬缓释片', '布洛芬混悬液', '溴丙胺太林片', '布洛芬注射液', '溴丙胺太林片', '溴丙胺太林片']"
布洛芬吃了会不会让我晚上睡不着？,布洛芬,"['夜宁颗粒', '夜宁颗粒', '夜宁颗粒', '夜宁颗粒', '夜宁颗粒', '夜宁颗粒', '夜宁颗粒', '夜宁颗粒', '夜宁颗粒', '夜宁颗粒', '夜宁颗粒', '夜宁颗粒', '夜宁糖浆', '夜宁颗粒', '夜宁糖浆', '夜宁颗粒', '睡安片', '夜宁颗粒', '夜宁颗粒', '夜宁糖浆', '夜宁糖浆', '夜宁合剂', '夜宁糖浆', '夜宁糖浆', '夜宁糖浆', '夜宁糖浆', '夜宁糖浆', '夜宁颗粒', '夜宁胶囊', '睡安胶囊', '夜宁糖浆', '夜宁胶囊', '苯巴比妥片', '夜宁颗粒', '布洛芬胶囊', '苯巴比妥片', '苯巴比妥片', '夜宁合剂', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '苯巴比妥片', '布洛芬颗粒', '夜宁糖浆', '布洛芬胶囊', '苯巴比妥片', '布洛芬胶囊', '苯巴比妥片', '眠安宁颗粒', '苯巴比妥片']"
布洛芬吃了会不会让我便秘或者拉肚子？,布洛芬,"['布洛芬胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬颗粒', '溴丙胺太林片', '布洛芬胶囊', '布洛芬口崩片', '布洛芬胶囊', '布洛芬片', '溴丙胺太林片', '布洛芬胶囊', '布洛芬糖浆', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '巴洛沙星片', '布洛芬颗粒', '溴丙胺太林片', '腹可安片', '烂积丸', '朴实颗粒', '凝结芽孢杆菌活菌片', '溴丙胺太林片', '更衣胶囊', '布洛芬糖浆', '布洛伪麻片', '宝儿康糖浆', '溴丙胺太林片', '板蓝根颗粒', '烂积丸', '布洛芬胶囊', '胃肠宁颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛伪麻片', '布洛芬注射液', '板蓝根颗粒', '布洛芬胶囊', '布洛芬颗粒', '宝儿康散', '双歧杆菌活菌散', '板蓝根颗粒', '胃肠宁颗粒', '板蓝根颗粒']"
如果我吃阿莫西林后感觉头晕，是不是应该停药？,阿莫西林,"['天麻蜜环菌片', '阿莫西林颗粒', '天麻蜜环菌片', '天麻蜜环菌片', '参茸阿胶', '天麻素片', '天麻素片', '阿莫西林颗粒', '盐酸阿米替林片', '天麻素胶囊', '安康颗粒', '消眩止晕片', '天麻素胶囊', '盐酸阿米替林片', '天麻头痛片', '合成天麻素片', '天麻素片', '阿莫西林颗粒', '天麻素片', '阿莫西林颗粒', '阿莫西林颗粒', '阿司匹林片', '天麻片', '天麻头痛片', '盐酸洛美利嗪片', '天麻眩晕宁颗粒', '阿莫西林颗粒', '天麻头痛片', '全天麻片', '天麻头痛片', '天麻头痛片', '复方罗布麻颗粒', '罗布麻叶片', '五味子颗粒', '五味子颗粒', '阿莫西林颗粒', '天麻蜜环菌片', '天麻素片', '五味子颗粒', '安康颗粒', '全天麻胶囊', '天麻素片', '脑心舒口服液', '脑心舒口服液', '盐酸洛美利嗪片', '天麻素胶囊', '盐酸洛美利嗪片', '复方天麻片', '天麻素片', '天麻素胶囊']"
胰岛素有没有可能让我过敏？,胰岛素,"['胰岛素注射液', '人胰岛素注射液', '注射用三磷酸腺苷辅酶胰岛素', '注射用三磷酸腺苷辅酶胰岛素', '精蛋白人胰岛素注射液', '人胰岛素注射液', '胰岛素注射液', '人胰岛素注射液', '胰胆炎合剂', '注射用三磷酸腺苷辅酶胰岛素', '人胰岛素注射液', '赖脯胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '吡哌酸片', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '胰酶肠溶片', '注射用三磷酸腺苷辅酶胰岛素', '人胰岛素注射液', '清胰利胆颗粒', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '精蛋白人胰岛素注射液', '人胰岛素注射液', '吡哌酸胶囊', '人胰岛素注射液', '精蛋白人胰岛素注射液', '人胰岛素注射液', '吡哌酸片', '人胰岛素注射液', '吡哌酸片', '人胰岛素注射液', '吡哌酸胶囊', '注射用磷霉素钠', '四环素软膏', '生物合成人胰岛素注射液', '吡哌酸胶囊', '人胰岛素注射液', '人胰岛素注射液', '吡哌酸胶囊', '人胰岛素注射液', '精蛋白人胰岛素注射液', '吡哌酸片', '多糖蛋白片', '吡哌酸片']"
吃氟康唑的时候，需要定期检查身体吗？,氟康唑,"['氟康唑片', '氟康唑胶囊', '注射用氟康唑', '氟康唑颗粒', '氟康唑片', '氟康唑胶囊', '氟康唑片', '呋喃唑酮片', '氟康唑片', '氟胞嘧啶片', '呋喃唑酮片', '氟康唑胶囊', '呋喃唑酮片', '氟康唑片', '呋喃唑酮片', '氟康唑胶囊', '氟康唑注射液', '氟胞嘧啶片', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑颗粒', '呋喃唑酮片', '氟康唑片', '呋喃唑酮片', '呋喃唑酮片', '氟康唑胶囊', '呋喃唑酮片', '氟康唑胶囊', '氟康唑滴眼液', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '氟康唑滴眼液', '呋喃唑酮片', '呋喃唑酮片', '氟康唑滴眼液', '氟康唑胶囊', '呋喃唑酮片', '呋喃唑酮片', '氟胞嘧啶片', '呋喃唑酮片', '氟胞嘧啶片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片']"
如果我吃卡托普利后出现了副作用，应该立刻停药吗？,卡托普利,"['卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '复方卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片']"
阿司匹林的副作用在老年人群中是否更常见？,阿司匹林,"['老年咳喘片', '复方阿司匹林片', '阿司匹林片', '老年咳喘片', '老年咳喘片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '复方阿司匹林片', '阿司匹林片', '复方阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '阿司匹林片', '复方阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '阿司匹林片', '复方阿司匹林片', '复方阿司匹林片', '阿司匹林片', '复方阿司匹林片', '复方阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '老年咳喘片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '阿司匹林片', '老年咳喘片']"
在使用阿莫西林时，如何评估患者的肝肾功能以调整剂量？,阿莫西林,"['阿莫西林颗粒', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '阿莫西林颗粒', '阿替洛尔片', '阿替洛尔片', '肌苷片', '阿莫西林颗粒', '肌苷片', '阿莫西林片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '阿莫西林颗粒', '肌苷片', '肌苷片', '阿莫西林颗粒', '阿替洛尔片', '阿替洛尔片', '阿莫西林颗粒', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '阿莫西林片', '肌苷片', '肌苷片', '肌苷片', '阿莫西林片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片']"
卡托普利与其他药物联合使用时，需要注意哪些潜在的相互作用？,卡托普利,"['卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片']"
对于长期服用奥美拉唑的患者，有哪些特别的监测指标？,奥美拉唑,"['注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥硝唑片', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥硝唑片', '奥硝唑片', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥氮平片', '注射用奥美拉唑钠', '奥氮平片', '注射用奥美拉唑钠', '奥氮平片', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '氧氟沙星片', '奥硝唑胶囊', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美沙坦酯氢氯噻嗪片', '奥氮平片', '奥硝唑胶囊', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '氧氟沙星颗粒', '注射用奥美拉唑钠', '奥硝唑片', '奥硝唑片', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '氧氟沙星片', '奥氮平片', '氧氟沙星片']"
胰岛素在紧急情况下过量使用时，应该如何处理？,胰岛素,"['胰岛素注射液', '注射用三磷酸腺苷辅酶胰岛素', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '胰胆炎合剂', '注射用三磷酸腺苷辅酶胰岛素', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '赖脯胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '生物合成人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '胰岛素注射液', '人胰岛素注射液', '盐酸普罗帕酮注射液', '精蛋白人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '精蛋白人胰岛素注射液', '人胰岛素注射液', '胰酶肠溶片', '人胰岛素注射液', '人胰岛素注射液', '注射用三磷酸腺苷辅酶胰岛素', '注射用转化糖', '胰岛素注射液', '门冬胰岛素注射液', '胰酶肠溶片', '人胰岛素注射液', '人胰岛素注射液', '精蛋白人胰岛素注射液', '注射用果糖', '人胰岛素注射液', '胰胆炎合剂', '清胰利胆片', '人胰岛素注射液', '蒲公英颗粒', '人胰岛素注射液', '胰酶肠溶片', '精蛋白人胰岛素注射液', '胰酶肠溶片']"
在儿科用药中，布洛芬的安全性和有效性如何评估？,布洛芬,"['布洛芬颗粒', '小儿布洛芬栓', '布洛芬胶囊', '布洛芬注射液', '小儿布洛芬栓', '布洛芬混悬液', '布洛芬混悬液', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬口服溶液', '布洛芬胶囊', '小儿布洛芬栓', '娃娃宁', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬片', '布洛芬糖浆', '娃娃宁', '布洛芬注射液', '布洛芬胶囊', '布洛芬胶囊', '布洛芬咀嚼片', '布洛芬胶囊', '娃娃宁', '布洛芬胶囊', '小儿布洛芬栓', '小儿惊风散', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '小儿康颗粒', '布洛芬乳膏', '布洛芬搽剂', '布洛芬搽剂', '布洛芬颗粒', '布洛芬缓释胶囊', '娃娃宁', '布洛芬胶囊', '宝宝乐颗粒', '布洛芬凝胶', '扑米酮片', '娃娃宁', '布洛芬糖浆', '小儿化毒胶囊', '布洛芬胶囊', '布洛芬胶囊']"
氟康唑的生物利用度是否受到食物摄入的影响？,氟康唑,"['注射用氟康唑', '氟康唑片', '氟康唑片', '氟康唑颗粒', '氟康唑片', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑颗粒', '呋喃唑酮片', '呋喃唑酮片', '氟康唑胶囊', '呋喃唑酮片', '氟康唑胶囊', '氟康唑分散片', '注射用氟康唑', '氟康唑注射液', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '氟康唑片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '氟康唑胶囊', '呋喃唑酮片', '氟康唑胶囊', '氟康唑片', '呋喃唑酮片', '呋喃唑酮片', '氟康唑胶囊', '呋喃唑酮片', '呋喃唑酮片', '氟胞嘧啶片', '呋喃唑酮片', '呋喃唑酮片', '注射用氟康唑', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '氟康唑胶囊', '呋喃唑酮片', '氟康唑注射液', '呋喃唑酮片']"
阿司匹林是否会影响患者的血糖水平，对于有糖尿病史的患者该如何调整剂量？,阿司匹林,"['阿卡波糖片', '降糖舒片', '阿卡波糖片', '降糖舒片', '阿卡波糖片', '阿归养血糖浆', '阿归养血糖浆', '阿卡波糖片', '利司那肽注射液', '阿归养血糖浆', '阿归养血糖浆', '阿卡波糖片', '降糖宁胶囊', '降糖甲片', '阿卡波糖片', '降糖舒片', '注射用转化糖', '阿归养血糖浆', '消糖灵片', '阿卡波糖胶囊', '阿归养血糖浆', '磷酸西格列汀片', '阿归养血糖浆', '降糖舒片', '阿归养血糖浆', '阿归养血糖浆', '阿归养血糖浆', '阿归养血糖浆', '消渴降糖片', '阿归养血糖浆', '阿归养血糖浆', '阿归养血糖浆', '阿归养血糖浆', '利司那肽注射液', '阿归养血糖浆', '降糖舒丸', '降糖宁胶囊', '人胰岛素注射液', '养阴降糖片', '阿归养血糖浆', '瑞格列奈片', '阿归养血糖浆', '阿卡波糖片', '降糖宁胶囊', '阿归养血糖浆', '阿归养血糖浆', '阿归养血糖浆', '盐酸二甲双胍缓释片', '阿归养血糖浆', '磷酸西格列汀片']"
卡托普利是否会影响患者的凝血功能，对于有出血倾向的患者该如何调整剂量？,卡托普利,"['卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利滴丸', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片']"
奥美拉唑是否适用于妊娠妇女，如果不适用，应如何管理？,奥美拉唑,"['注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '氧氟沙星栓', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '子宫锭', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '叶酸片', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '叶酸片', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑肠溶片', '注射用奥扎格雷钠', '注射用奥美拉唑钠', '奥硝唑片', '注射用奥扎格雷钠', '叶酸片', '注射用奥美拉唑钠', '叶酸片', '注射用奥美拉唑钠', '奥美沙坦酯氢氯噻嗪片', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '叶酸片', '奥美拉唑肠溶胶囊', '慈航丸', '注射用奥美拉唑钠', '慈航丸', '奥美拉唑钠肠溶片', '叶酸片', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '氧氟沙星栓', '叶酸片', '注射用奥美拉唑钠', '奥美沙坦酯片']"
阿莫西林在肾功能不全的患者中使用时，是否需要调整剂量？,阿莫西林,"['阿莫西林颗粒', '盐酸阿米洛利片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '补肾丸', '补肾丸', '阿替洛尔片', '阿莫西林颗粒', '阿替洛尔片', '盐酸阿米洛利片', '补肾丸', '补肾丸', '慢肾宁合剂', '阿莫西林片', '肾康宁片', '阿莫西林片', '补肾丸', '阿莫西林颗粒', '阿莫西林颗粒', '阿替洛尔片', '阿莫西林颗粒', '补肾丸', '阿莫西林片', '阿莫西林颗粒', '盐酸阿米替林片', '阿替洛尔片', '阿莫西林颗粒', '注射用氨苄西林钠', '阿莫西林颗粒', '阿替洛尔片', '肌苷片', '阿莫西林口崩片', '阿替洛尔片', '阿莫西林克拉维酸钾片', '慢肾宁合剂', '补肾丸', '补肾丸', '西罗莫司口服溶液', '养肾补血颗粒', '注射用人促红素', '萃仙丸', '盐酸阿米替林片', '注射用奥美拉唑钠', '吲达帕胺片', '复方α-酮酸片', '阿莫西林颗粒', '肌苷片', '吗替麦考酚酯分散片']"
布洛芬是否需要在特定的时间服用，以最大化其疗效？,布洛芬,"['布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬片', '布洛芬胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '驱白巴布期片', '布洛芬胶囊', '布洛芬颗粒', '布洛芬口崩片', '布洛芬胶囊', '布洛芬胶囊', '布洛芬糖浆', '布洛芬搽剂', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬搽剂', '布洛伪麻片', '布洛芬胶囊', '维生素B1片', '白癜风胶囊', '白癜风胶囊', '布洛芬乳膏', '布洛芬胶囊', '布洛芬胶囊', '维生素B2片', '布洛芬糖浆', '复合维生素B片', '布洛芬胶囊', '白癜风胶囊', '布洛芬注射液', '布洛芬凝胶', '维生素B2片', '布洛芬胶囊', '布洛芬胶囊', '维生素B2片']"
阿司匹林是否有可能引起患者的过敏反应，如何预防和处理？,阿司匹林,"['阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林双嘧达莫片', '复方阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '阿司匹林片', '复方阿司匹林片', '阿司匹林片', '复方阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林栓', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '复方阿司匹林片']"
胰岛素是否会影响患者的血压，对于有高血压病史的患者该如何调整剂量？,胰岛素,"['胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '清平颗粒', '卡托普利片', '人胰岛素注射液', '卡托普利片', '盐酸普萘洛尔片', '培哚普利叔丁胺片', '卡托普利片', '盐酸普萘洛尔片', '盐酸普萘洛尔片', '盐酸普萘洛尔片', '卡托普利片', '萘哌地尔片', '卡托普利片', '盐酸贝那普利片', '吲达帕胺片', '替米沙坦片', '胰岛素注射液', '麦白霉素片', '卡托普利片', '培哚普利叔丁胺片', '卡托普利片', '卡托普利片', '盐酸普萘洛尔片', '卡托普利片', '辛伐他汀片', '精蛋白人胰岛素注射液', '复方利血平片', '降压片', '人胰岛素注射液', '人胰岛素注射液', '利血平注射液', '卡托普利片', '吲达帕胺片', '复方罗布麻片(Ⅱ)', '赖诺普利胶囊', '人胰岛素注射液', '人胰岛素注射液', '胰岛素注射液', '卡托普利片', '硫辛酸片', '复方罗布麻片', '人胰岛素注射液', '盐酸贝那普利胶囊', '卡托普利片', '人胰岛素注射液', '镇心降压片', '卡托普利片']"
氟康唑是否需要在空腹或餐后服用，以优化其吸收？,氟康唑,"['注射用氟康唑', '氟康唑片', '氟康唑颗粒', '氟康唑片', '氟康唑片', '氟康唑片', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '呋喃唑酮片', '氟康唑颗粒', '氟康唑胶囊', '氟康唑胶囊', '呋喃唑酮片', '氟康唑胶囊', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '氟康唑片', '呋喃唑酮片', '注射用氟康唑', '呋喃唑酮片', '氟康唑片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '氟康唑分散片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '氟康唑注射液', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '氟康唑片', '氟康唑胶囊', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '注射用氟康唑', '呋喃唑酮片', '呋喃唑酮片']"
奥美拉唑是否会影响患者的骨密度，对于有骨质疏松病史的患者该如何调整剂量？,奥美拉唑,"['注射用奥美拉唑钠', '抗骨质增生丸', '抗骨质增生丸', '抗骨质增生丸', '抗骨质增生丸', '抗骨质增生丸', '注射用奥美拉唑钠', '抗骨增生丸', '注射用奥美拉唑钠', '抗骨质增生丸', '抗骨增生片', '抗骨增生丸', '抗骨增生丸', '抗骨质增生丸', '抗骨质增生丸', '抗骨增生片', '抗骨增生片', '抗骨质增生丸', '抗骨质增生丸', '抗骨质增生丸', '注射用奥美拉唑钠', '抗骨质增生丸', '抗骨增生丸', '抗骨增生片', '抗骨增生片', '抗骨增生丸', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '抗骨增生片', '抗骨增生片', '抗骨增生丸', '抗骨增生片', '注射用奥美拉唑钠', '抗骨质增生丸', '抗骨增生片', '奥硝唑片', '抗骨增生丸', '抗骨增生片', '抗骨增生合剂', '抗骨质增生丸', '抗骨增生丸', '抗骨增生片', '抗骨增生丸', '抗骨增生丸', '抗骨质增生丸', '抗骨增生片', '抗骨增生片', '抗骨增生片', '奥美沙坦酯片', '抗骨增生片']"
阿莫西林是否会影响患者的肝功能，对于有肝病史的患者该如何调整剂量？,阿莫西林,"['肌苷片', '阿莫西林颗粒', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '护肝片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '护肝片', '肌苷片', '阿莫西林颗粒', '肌苷片', '肌苷片', '肌苷片', '阿莫西林颗粒', '护肝片', '阿替洛尔片', '肌醇片', '肌醇片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '护肝片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片', '肌苷片']"
