origin_prompt,gold,prediction
阿司匹林是否有可能引起患者的过敏反应，如何预防和处理？,阿司匹林,"['阿司匹林缓释片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片']"
胰岛素是否会影响患者的血压，对于有高血压病史的患者该如何调整剂量？,胰岛素,"['胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '赖脯胰岛素注射液', '地特胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '格列吡嗪控释片', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '注射用人高血糖素', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液']"
氟康唑是否需要在空腹或餐后服用，以优化其吸收？,氟康唑,"['氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊']"
奥美拉唑是否会影响患者的骨密度，对于有骨质疏松病史的患者该如何调整剂量？,奥美拉唑,"['注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶片', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶片', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶片', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑肠溶片', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊']"
阿莫西林是否会影响患者的肝功能，对于有肝病史的患者该如何调整剂量？,阿莫西林,"['阿莫西林干混悬剂', '阿莫西林颗粒', '阿莫西林干混悬剂', '阿莫西林颗粒', '阿莫西林颗粒', '拉米夫定片', '阿莫西林片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林片', '阿莫西林片', '阿莫西林片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林片', '阿莫西林颗粒', '阿莫西林分散片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林分散片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林分散片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林肠溶片', '阿莫西林分散片', '阿莫西林颗粒']"
布洛芬是否有可能引起患者的胃肠道不适，如何预防和处理？,布洛芬,"['布洛芬颗粒', '布洛芬胶囊', '布洛芬颗粒', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬混悬液', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬颗粒', '布洛芬颗粒', '布洛芬缓释片', '布洛芬胶囊', '布洛芬胶囊', '布洛芬注射液', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬片', '布洛芬颗粒', '布洛芬软胶囊', '布洛芬注射液', '布洛芬颗粒', '布洛芬注射液']"
卡托普利是否与其他药物有已知的药物相互作用，需要避免同时使用？,卡托普利,"['卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片']"
阿司匹林是否需要在餐后服用，以减少胃部不适？,阿司匹林,"['阿司匹林肠溶片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林肠溶胶囊', '阿司匹林肠溶片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林散', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林片', '阿司匹林肠溶片', '阿司匹林片', '阿司匹林肠溶片']"
氟康唑是否有可能引起患者的视觉问题，如何监测和管理？,氟康唑,"['氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑滴眼液', '氟康唑注射液', '氟康唑胶囊', '氟康唑注射液', '氟康唑胶囊', '氟康唑注射液', '注射用氟康唑', '氟康唑注射液', '氟康唑注射液', '注射用氟康唑', '氟康唑注射液', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑注射液', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑注射液', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑注射液', '注射用氟康唑', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊']"
我最近被诊断出患有轻微的高血压，我想知道在服用降压药的同时，我是否还可以安全地服用布洛芬来缓解我的头痛？,布洛芬,"['布洛芬缓释胶囊', '布洛芬片', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬缓释片', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬注射液', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬糖浆', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬糖浆', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释片', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬软胶囊', '布洛芬缓释片', '布洛芬胶囊', '布洛芬颗粒', '布洛芬口崩片', '布洛芬口崩片', '布洛芬口崩片', '布洛芬胶囊', '布洛芬缓释胶囊']"
我注意到布洛芬被列为非处方药，但我有胃溃疡的病史，我应该如何在使用这种药物时确保不会对我的胃造成刺激？,布洛芬,"['布洛芬颗粒', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释片', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释混悬液', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬缓释片', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬注射液', '布洛芬胶囊', '芬布芬片', '布洛芬缓释片', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬口服溶液', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬注射液', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬颗粒', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬缓释胶囊', '布洛芬缓释片', '布洛芬胶囊', '布洛芬胶囊', '芬布芬片']"
我正在考虑使用阿莫西林来治疗我的细菌感染，但我不确定是否需要医生的处方，以及我应该如何正确地服用它？,阿莫西林,"['阿莫西林片', '阿莫西林片', '阿莫西林片', '阿莫西林片', '阿莫西林片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林片', '阿莫西林咀嚼片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林咀嚼片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林颗粒', '阿莫西林分散片', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林分散片', '阿莫西林颗粒', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林分散片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林片', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒', '阿莫西林颗粒']"
我听说长期使用某些抗生素可能会影响我的肠道健康，我应该如何在使用氟康唑期间和之后保持肠道健康？,氟康唑,"['氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑注射液', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑注射液', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '注射用氟康唑', '氟康唑胶囊', '氟康唑胶囊', '呋喃唑酮片', '氟康唑注射液', '氟康唑颗粒', '呋喃唑酮片', '氟康唑注射液', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '呋喃唑酮片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '呋喃唑酮片', '氟康唑胶囊', '呋喃唑酮片', '氟康唑胶囊', '呋喃唑酮片', '呋喃唑酮片', '呋喃唑酮片', '氟康唑片']"
我的孩子最近被诊断出患有注意力缺陷多动障碍（ADHD），医生开了利他林。我想知道这种药物是否有任何长期副作用，以及我应该如何监测我孩子的反应？,利他林,"['利培酮片', '盐酸哌甲酯缓释片', '利培酮口服溶液', '盐酸哌甲酯缓释片', '盐酸哌甲酯缓释片', '盐酸哌甲酯缓释片', '盐酸哌甲酯缓释片', '盐酸托莫西汀胶囊', '五氟利多片', '五氟利多片', '盐酸哌甲酯缓释片', '多动宁胶囊', '利培酮胶囊', '五氟利多片', '利匹韦林片', '五氟利多片', '五氟利多片', '盐酸托莫西汀胶囊', '五氟利多片', '五氟利多片', '阿立哌唑片', '注射用吡拉西坦', '氟哌利多注射液', '五氟利多片', '盐酸托莫西汀胶囊', '盐酸托莫西汀胶囊', '他达拉非片', '五氟利多片', '五氟利多片', '盐酸托莫西汀胶囊', '他达拉非片', '盐酸哌甲酯片', '阿立哌唑片', '阿立哌唑片', '小儿黄龙颗粒', '盐酸哌甲酯片', '小儿智力糖浆', '静灵口服液', '小儿智力糖浆', '他达拉非片', '洛伐他汀片', '洛伐他汀片', '棕榈酸帕利哌酮注射液', '他达拉非片', '辛伐他汀片', '他达拉非片', '洛伐他汀片', '洛伐他汀片', '他达拉非片', '阿立哌唑片']"
我的父亲有糖尿病，他最近需要服用一些新的胆固醇药物。我想知道这些药物是否会对他的血糖水平产生影响，以及他是否需要调整胰岛素剂量？,胰岛素,"['胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '格列本脲片', '胰岛素注射液', '格列本脲片', '格列本脲片', '胰岛素注射液', '精蛋白人胰岛素注射液', '格列本脲片', '胰岛素注射液', '格列本脲胶囊', '洛伐他汀片', '米格列醇片', '胰岛素注射液', '胰岛素注射液', '胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '低精蛋白胰岛素注射液', '德谷胰岛素注射液', '格列吡嗪控释片', '德谷胰岛素注射液', '格列吡嗪控释片', '格列吡嗪控释片', '格列吡嗪控释片', '人胰岛素注射液', '精蛋白人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '米格列醇片', '人胰岛素注射液', '生物合成人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '人胰岛素注射液', '生物合成人胰岛素注射液', '德谷胰岛素注射液', '生物合成人胰岛素注射液', '人胰岛素注射液', '米格列醇片', '人胰岛素注射液']"
我最近开始服用卡托普利来控制我的胆固醇水平，但我担心这可能会影响我的肝脏功能。我应该如何监测我的肝功能，以及何时需要咨询医生？,卡托普利,"['卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片']"
我正在服用奥美拉唑来治疗我的胃酸过多问题，但我注意到我最近经常感到疲倦。我想知道这是否可能是药物的副作用，以及我是否需要调整剂量或更换药物？,奥美拉唑,"['注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '奥美拉唑镁肠溶片', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶片', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶片', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '奥美拉唑肠溶片', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '注射用奥美拉唑钠', '奥美拉唑肠溶片', '注射用奥美拉唑钠', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '奥美拉唑肠溶胶囊', '注射用奥美拉唑钠']"
我最近被诊断出患有骨质疏松症，医生建议我服用阿仑膦酸钠类药物。我想知道这些药物是否有任何我需要知道的副作用，以及我应该如何正确地服用它们？,阿仑膦酸钠,"['阿仑膦酸钠维D3片(Ⅱ)', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠维D3片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠肠溶片', '阿仑膦酸钠片', '阿仑膦酸钠肠溶片', '阿仑膦酸钠维D3片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠维D3片', '阿仑膦酸钠片', '阿仑膦酸钠片', '阿仑膦酸钠维D3片', '阿仑膦酸钠维D3片(Ⅱ)', '阿仑膦酸钠维D3片', '阿仑膦酸钠维D3片(Ⅱ)', '阿仑膦酸钠片', '利塞膦酸钠片', '利塞膦酸钠片', '利塞膦酸钠片', '伊班膦酸钠注射液', '阿法骨化醇滴剂', '利塞膦酸钠片', '依替膦酸二钠片', '依替膦酸二钠片', '利塞膦酸钠片', '阿法骨化醇软胶囊', '阿法骨化醇滴剂']"
我正在考虑服用氟康唑来治疗我的真菌感染，但我担心这可能会影响我的肝功能。我应该如何在使用这种药物时保护我的肝脏？,氟康唑,"['氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '注射用氟康唑', '氟康唑胶囊', '氟康唑胶囊', '注射用氟康唑', '氟康唑胶囊', '氟康唑胶囊', '氟康唑注射液', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑注射液', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑片', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '注射用氟康唑', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑分散片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑片', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊', '氟康唑胶囊']"
我最近开始服用卡托普利来控制我的胆固醇，但我注意到我有时会感到肌肉疼痛。我想知道这是否可能是药物的副作用，以及我是否应该停止服用？,卡托普利,"['阿托伐他汀钙片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片', '卡托普利片']"
我正在服用布洛芬来缓解我的关节炎疼痛，但我担心长期使用这种药物可能会对我的胃部造成刺激。我应该如何在使用这种药物时保护我的胃？,布洛芬,"['布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬胶囊', '布洛芬缓释胶囊', '布洛芬颗粒', '布洛芬缓释片', '布洛芬颗粒', '布洛芬缓释片', '布洛芬软胶囊', '芬布芬胶囊', '布洛芬片', '芬布芬胶囊', '布洛芬凝胶', '芬布芬胶囊', '芬布芬片', '布洛芬软胶囊', '芬布芬片', '芬布芬片', '芬布芬片', '芬布芬胶囊', '芬布芬片', '芬布芬胶囊', '芬布芬胶囊', '芬布芬片', '芬布芬片', '芬布芬胶囊', '芬布芬胶囊', '芬布芬片', '芬布芬胶囊', '芬布芬片', '芬布芬片', '芬布芬胶囊', '芬布芬片', '芬布芬胶囊', '芬布芬片', '芬布芬片', '芬布芬片', '芬布芬片', '芬布芬胶囊', '芬布芬片', '芬布芬片', '芬布芬片', '芬布芬片', '芬布芬片', '芬布芬胶囊', '芬布芬片']"
我最近被诊断出患有甲状腺功能亢进，医生开了丙硫氧嘧啶。我想知道这种药物是否有任何我需要特别注意的副作用，以及我应该如何监测我的症状？,丙硫氧嘧啶,"['丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶肠溶胶囊', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶肠溶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶片', '丙硫氧嘧啶肠溶胶囊', '甲基硫氧嘧啶片', '甲基硫氧嘧啶片', '甲硫氧嘧啶片', '甲基硫氧嘧啶片', '甲基硫氧嘧啶片', '丙硫氧嘧啶肠溶片', '甲基硫氧嘧啶片', '甲巯咪唑片', '甲巯咪唑片', '甲巯咪唑片', '甲巯咪唑片', '甲巯咪唑片', '甲巯咪唑片', '甲巯咪唑片', '甲巯咪唑片', '甲巯咪唑片', '甲巯咪唑片', '甲巯咪唑片', '磺胺对甲氧嘧啶片', '甲巯咪唑片', '甲巯咪唑片', '甲巯咪唑片', '甲巯咪唑片']"
